reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFltlouqpOZoMzuPJua0Vx6-iUkiJmA976-3p1RUaI5ANTzCpj21uPRhjf-j6wmtAFl0vJB-t5TpiRSLA,Lauro Lazzara,https://play-lh.googleusercontent.com/a/AATXAJzIkMcZwXjyKahRWg9GgaC30-mJ_OwtG__ZXj_a=mo,confused wheres anz app?,1,1,,2019-04-14 05:42:42,,,newest,com.anz.anzpacific
gp:AOqpTOHUK5_QGdH2_ILTsCFrGIHYXnG6zqWEziwa6KFRh-X_meZRFclXwKJqD3LJXy494tW1nUuHWJ2D4Y89gA,Shuiab Hakim,https://play-lh.googleusercontent.com/a-/AOh14GgrHvGrZmgvbWujgQx5v3wRJZdXj_TxM9yS-Jfh-g,Was all good before. But the App doesn't open now,1,1,2.0.1.0,2019-04-10 14:51:32,,,newest,com.anz.anzpacific
gp:AOqpTOFmRxb0Fi4zCsJUBxII8wn91r83FTGg-JIMsMdf9EQLE5bEmMHUsbszhcTj9vXdDTb4wcJzLzG9aMurGA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have downloaded the app but i cant open it.,1,4,2.0.1.0,2019-03-29 11:37:41,,,newest,com.anz.anzpacific
gp:AOqpTOHs7s4iLrJxsCxhbfJRv0-dmLcYXkOwF3cXMIayMVmsuU6Vfj20mMN53OUwY_cLOANTH8Us6yVzYBg_4A,Jay Breezy,https://play-lh.googleusercontent.com/a-/AOh14Ghs2c1UmwDDndeM9cpqBBFLd4Pa-zOcMd66FjCMkg,I hate this app. I can't even log in.😡😡,1,1,2.0.1.0,2019-03-24 08:42:34,,,newest,com.anz.anzpacific
gp:AOqpTOETpldTpS0RubrZzaI28DNWHHwtx6PeGHnXvG_USWU6cnE6EQIBo8XUwAGWfBC83bICvjB1G6gUwNbQKg,Viliame Leqa,https://play-lh.googleusercontent.com/a-/AOh14Ggoq5LUr5kAVUipWyaU25hp1gg8Nbl5dmtGiTrx,Does not open!,1,2,1.0.2.0,2019-03-20 18:04:42,,,newest,com.anz.anzpacific
gp:AOqpTOFra28JxItIXFjlIv_B6shCfn4yWxgTwoNG5qcbLUGgtKAJh3f2thEocO6ABNq4wF8LBikmqok_tSZQeQ,Marie-Claire Ferrante,https://play-lh.googleusercontent.com/a/AATXAJx7fB6Ksjy9ZwxogzH4Oe7Y3ZBPieRAIxwvsdx8=mo,The app doesn't open so it's useless.,1,1,,2019-03-14 04:03:01,,,newest,com.anz.anzpacific
gp:AOqpTOF3_y1bnxEeNEUmxBmby4wEnohHh5cj6a3yrx2L3Mzg5Yk3k-sfc8hgBjBeMVA2zKDVmRXKloc_ZG8R6Q,Jessica Jakab,https://play-lh.googleusercontent.com/a-/AOh14GiP4E6wHiUhN0DtxMreF1TKFmixAMwrEsJ0QpY0epY,Doesn't start. program stuck at ANZ logo.,1,5,2.0.1.0,2019-03-11 13:49:01,,,newest,com.anz.anzpacific
gp:AOqpTOH_wBtolK1ZG0p-GatnAuO78s6oFcQa0FKSBb8Rat9mSyAOmiq2Ac_O0lZMK4VoDeM7veWdo5ypuSmhqg,Sandra Tindal-Davies,https://play-lh.googleusercontent.com/a-/AOh14GgIwg46nZLW3nalFpgmgqxIr8HFher1Qdw5opXi,another app that doesn't open,1,2,2.0.1.0,2019-03-07 13:05:53,,,newest,com.anz.anzpacific
gp:AOqpTOGqw3J4dGnycsqAzoK8L6aHUYnWO0p_WACbEZpJDVJYsIdvBFMU9CoLPJtJ-TIcNv7D3oFrf5PwCAZ--Q,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very bad not good,1,2,2.0.1.0,2019-02-25 15:59:51,,,newest,com.anz.anzpacific
gp:AOqpTOGRjm73FnZpyvcbn40mdn5vuoRM3xdlMZMDosGGHI_K_M7LCzY-6m1qDpWHjCTjLD02wuyF5I3nxX0Zrw,Danielle Stoyles,https://play-lh.googleusercontent.com/a-/AOh14GgRGrWTnGmYbOYjwSNT91X2Rr07dkmp5WZcvBd7,absolutely useless. Doesn't even open,1,3,2.0.1.0,2019-02-19 01:35:08,,,newest,com.anz.anzpacific
gp:AOqpTOGCdGPGz5qQFzJX7vkUnG-Qt7V6B3MsIO_PKHrxs8odQuZDW2W-ayRRdmhW5BJOfYqYaAIoZtKY2xNyhQ,Jules Picard,https://play-lh.googleusercontent.com/a/AATXAJyEUgCSgQgWeg7sSLnpB_2kB53KaJuel0KAb-Q8=mo,Just another useless app from ANZ. Doesn't even open. I'm taking my money to another bank.,1,30,2.0.1.0,2019-02-16 11:58:06,,,newest,com.anz.anzpacific
gp:AOqpTOHH87WAOi5pW9cSofMpANoAb91wZa_2VzPYE_xgbCEIAyJC8utOp-o6e8EmecKFESDNfZ79zLcGs9JvUQ,Ben Aspinall,https://play-lh.googleusercontent.com/a/AATXAJzbDRDcf4WlLFAnXc6ENIMaK01QYHLpSRWs49Um=mo,can't open either this or the updated app on my phone ridiculous. what the hell is going on.,1,3,2.0.0.0,2019-01-09 15:46:15,,,newest,com.anz.anzpacific
gp:AOqpTOGppoIaA6wzF-Vf-DZQVETdaa34l5rFRYNxYMe6-8wJ5mZ3PC-kUV18QdRWWlY3EZ5HhM_V_13OAGdsYw,naathan clark,https://play-lh.googleusercontent.com/a-/AOh14Ghwnh_AdutxLhOXXTAlaqEdqEkzA4RxsUiADV0Aew,"Unavailable , I rely on phone banking and was having no problems until you forced me to download this app",1,0,1.0.2.0,2018-09-07 09:16:27,,,newest,com.anz.anzpacific
gp:AOqpTOEskchHU9gXDgmIWjbxDaahvMYIjJbBXO1XWzs9SOn4JcWuj3yE3UVfAAXyg-KEAqJztyniNxicishcOg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Every time I try to open the app there is a message saying its unavailable, try again later. Completely useless!",1,1,1.0.2.0,2018-09-03 04:41:56,,,newest,com.anz.anzpacific
gp:AOqpTOHJ49Z63fmyvlrMDMIMZeqvCyQG22pF1mzG_MAljgDwgWjN3BU9z0mHFYRIPMZTk-wNjHGTsoepc5IX7g,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Program ur app nicely,1,1,1.0.2.0,2018-08-31 09:27:00,,,newest,com.anz.anzpacific
gp:AOqpTOE8ekptwhaFE5ccVxK9RQgW7jsDE4Jg0DjqdA8YXqoAZnwexVMAVwOqM4q16UqpoygMNSU-qqVnMiZtJw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Useless,1,0,,2018-08-29 18:55:04,,,newest,com.anz.anzpacific
gp:AOqpTOHZogSEimKosJ5o2XsXcdI6C24WIQz1mfJ8kRQNECFlJnr1QJChWfcMjEuRwL7SMwAYM307SsFEEd8K2A,John Muller,https://play-lh.googleusercontent.com/a-/AOh14GgAYNJmTqtoNB43HMbnYuoD6lTzEGT8P4T9TKVW,"Classic ANZ ,Way behind the pack",1,0,,2018-06-12 02:59:57,,,newest,com.anz.anzpacific
gp:AOqpTOG4rQIDdZYEqjC7dqqfGOFkKgy9Y_wnwGs9B0MSCDR9qmror5tsmNT0dXDfEoWg2LYQrv6CFvPR7En-Ow,Canisius Tabutoa,https://play-lh.googleusercontent.com/a-/AOh14Ggs6Gg7o8YT0_S2HCMuoHoR3A_l5X7IDfUY-TuOLQ0,"Always crashing also really really slow to log into. ****Terrible still 
haven't fixed the app crashing!!! (updated 19-4-18)",1,14,1.0.2.0,2018-04-19 17:56:50,,,newest,com.anz.anzpacific
gp:AOqpTOGoSrvBXKqU2VpLf9DXKabf3lXLUTs13096oXgSawgGm59kZwOSIC-q6XPCBfBGD5d59cKg7QR3AhoESg,BOB bakhos,https://play-lh.googleusercontent.com/a-/AOh14GgyM1ITL9kUGTpZtvW3A4xbTDON6H8GbmrZG-7nbA,Ime trying to download anz banking app on my samsung note no capatibility why because my phone is tooooo old I have to buy another $1000 dollar phone what a joke,1,0,,2018-04-12 10:10:29,,,newest,com.anz.anzpacific
gp:AOqpTOHFwSG9kJN7nrPM3W4v8Gd8eL9QKEDA0CrWF_h_jy_lBGLVRiQmEycq-VT2C-dpK3BWdtfsZnH8GJLJzA,Chandni Singh,https://play-lh.googleusercontent.com/a-/AOh14GisufscXr42MU2DbAcmWm8hnX9ougugVrvwa8ThjQ,It's really slow n freezes alot.,1,4,1.0.2.0,2018-04-04 07:20:07,,,newest,com.anz.anzpacific
gp:AOqpTOFOjVvvg0yqCjMdE8czytDIc0gwG7-Ulzbaxg-idZvMvuZ418sXUuqNl7LE0PZd_XiHT_LT_Pj8RRVxFg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uninstalled it 😠,1,0,,2018-03-22 10:56:20,,,newest,com.anz.anzpacific
gp:AOqpTOGQyyX_xd155A41DQFKAlCXGpq_k1EILGgsxn4qIo_-6HlRNKE2IOhDSxAXqKxC_7oa_vBDKuuK7FbwbA,Isireli Robanakadavu,https://play-lh.googleusercontent.com/a-/AOh14GiD_X6wCxpb9aMynkkmbrRqAto0_h7Qu9M6rz5POT0,Not good as it takes awhile to load,1,0,1.0.0.0,2018-02-11 12:36:53,,,newest,com.anz.anzpacific
gp:AOqpTOFMcGCCEXdh4zb-V_ZcxIkf0SrWEBpto_-g5HzijQFXuaELSyKXeQ-gsW1vYX1eSOdiX01eXJxnThrhYA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nice initiative but app didn't work on my Samsung S8. Very slow to open the app and display a white screen. What's wrong, ANZ? I thought ANZ  had the best guys in IT to develop an app of this magnitude. Please do something",1,1,1.0.0.0,2018-02-06 05:44:42,,,newest,com.anz.anzpacific
gp:AOqpTOGrvfmJMioCCLnEnsKM5UR54Vk2pzN_uLsZ5tTcrsM2b8b_Qikf1z6i9WlrJn01-CRfCoML50TrKUeODA,JJ K,https://play-lh.googleusercontent.com/a-/AOh14GiyUWDOioOSz3uDlB6VCDGJuc8LWgM-STa5mAF2,Hopeless,1,0,1.0.0.0,2018-02-02 07:40:42,,,newest,com.anz.anzpacific
gp:AOqpTOFqwLh0y17rPpoehBQZeO_1PwGFlb2-ZF7sek6OfSfauXdB50eHs-bznxrEShf5R63v83B2IMA9ccZRYQ,Arieta Navukivuki,https://play-lh.googleusercontent.com/a-/AOh14GiGM_DJJPgFJ6WusCKTRARASB-qgcAFfdQawN-X2Q,it started off well...then its been 3 wks now and i'm just stuck on the startup screen....i thank anz for launching the app since i use ib a lot..but please do something about the freeze of app when starting up...i guess i will have to go back to using my browser again until you resolve this issue  Vinaka,1,1,1.0.0.0,2018-01-30 16:33:51,,,newest,com.anz.anzpacific
gp:AOqpTOFjyohQElEo5PIvggFbFeAQFjj53X1KUReDijRjYrWkuf-ieJ4v6FnZGCuGLSoLtCPjkXSDNgAprWHjIQ,Watisoni Kaumaitotoya,https://play-lh.googleusercontent.com/a-/AOh14GglxEXQfPNTXbzcplBi6X1-MoacAaZ_fLj9owf8qQ,"I was delighted to find this app available for Fiji Users   However, I was only able to use it once. Since then, SCREEN freezes on what's page. Hope the developers fix it soon.",1,2,1.0.0.0,2018-01-12 09:31:14,,,newest,com.anz.anzpacific
gp:AOqpTOFZv6G1YJabC8Bfht0E0rtOSX9837yXO_2iR8QEUOPYBtNc0m399OHNXkbptC7cJMmKyp8qi3P3sQa2CQ,kaushal kumar,https://play-lh.googleusercontent.com/a/AATXAJxgrwfUjAGGchovaUlAnNzh5Bhi7dDAo-W96anT=mo,Doesn't even load. Only a blank white screen is shown after anz logo splash screen,1,3,1.0.0.0,2018-01-05 17:58:12,,,newest,com.anz.anzpacific
gp:AOqpTOGaT6v3_aO-bWf2YD0JdJfdeEaPcHpRUnwc73dkkKomSS9LDvIho16gmpUYf6wGqpw0_JthrUaWoQ7R_A,Ram Lochan Singh,https://play-lh.googleusercontent.com/a-/AOh14GiAXLTH8f6Gj7MNjZPKajtyfKR2KEXGY3pZN0wTTQ,App not working,1,1,1.0.0.0,2018-01-04 07:23:42,,,newest,com.anz.anzpacific
gp:AOqpTOEyyqFXfm6thXXZGKhNPj5kQAv0EoRwFYa5DHJvpFhxWtUgoLj0avHB_OPEIdXBYkZNCdkrVhivcTAHVQ,Izzal Azid,https://play-lh.googleusercontent.com/a-/AOh14Ggm8voywYPIaf-0XU0l5p8OcUeFWPZFBLJdTSXJyg,Started very well now it crashes,1,1,,2017-12-29 21:39:10,,,newest,com.anz.anzpacific
gp:AOqpTOFuzKjLS2JF40Kf4KXJK6XcBTVk9WPcLnFnKXBSeRVDhX_AwOLoRNOdwEdPlMc44wvwnU_RZ750gXIqrw,Abhineet Sharma,https://play-lh.googleusercontent.com/a-/AOh14GgwE4dH4OcAA5J9c729Whfqw7TZJdXrjqgZl04S0-I,Installed 3 days ago. Since then trying to open app on s8 plus but couldnt.,1,1,1.0.0.0,2017-12-22 13:06:13,,,newest,com.anz.anzpacific
gp:AOqpTOFqQuV8IjkxIU2zNfbrjW553bjgBJ5t8U8qlt6V1GF74LrTRcrgKJmW6GKYLDq5v9p_VCLXFge6YN11kw,Pooja Chandra,https://play-lh.googleusercontent.com/a-/AOh14GgnZnRGADsXjbMLIJDyOMEm7JzVc1lPME0A3Wdx,When first downloaded this app I was happy as it made my day to day work much easier. But just after a week it needed login and password. When entering the same it says the login is incorrect. Appreciate if something can be done about it to rectify the problem.,2,2,2.1.1.0,2019-12-30 05:33:17,,,most_relevant,com.anz.anzpacific
gp:AOqpTOFS4ZU2aURiQdD74eirk9gS24L5cjZ-Z6vSKBrDwTt5Ya5-hkwoI1Z5Qmdxv1qWr2KBRRfEKlrzWp717w,Artz Gabi,https://play-lh.googleusercontent.com/a/AATXAJyGaLpq4wBdM_AUhfCAW2qhKcfO7dw-Pcb5ka6s=mo,"I opened my anz account in Australia, when I try to install this app from PNG, Australia is not listed in the dropdown list options for setting up this app.",2,0,2.1.2.0,2021-06-19 06:49:24,,,most_relevant,com.anz.anzpacific
gp:AOqpTOF-P48lyEksyoKH0jZZRFd837tUQWdw71ZX4skTPGBd2RikVxlYAUm9JbadMAYvwyR0NB4D6wNLvn5TNA,Philip Holden,https://play-lh.googleusercontent.com/a/AATXAJxQJC-hZUZFQa3vf71kzIQ2JaKHf4Cyw25BKL1u=mo,No instructions or guidelines. Quite un navigable for non tech people.,2,0,,2021-01-01 08:18:46,,,most_relevant,com.anz.anzpacific
gp:AOqpTOEGM8-8OlyE4SxOnWctkGJlP7NQwo0PHbFv3KQrCskwNnKbyfYJDcftNtWE_MI-4R3x074CGnnBAT75wQ,Lia Heidi,https://play-lh.googleusercontent.com/a-/AOh14Ghbd_yDRolGaoUI1NyNByEyi33uKywxpABxiOKwLQ,i used to only logon with my pin#. now i cant . i dont.like logging in with my id or password. how do.i make the pin numbers show,2,0,,2019-01-23 15:49:29,,,most_relevant,com.anz.anzpacific
gp:AOqpTOFtSZ8cqTMK7_qd0gFpj57KXPMiMTAuQAX9VeHHnQGKFpxRWT4sOgmoEmhKweW9ZABQjb_GFlfawNW22A,Preeti Sharma,https://play-lh.googleusercontent.com/a-/AOh14GgNVbhHpw0rqrzxeGGzRbQI67pA9n_hWgban1E3,Need to fix login options,2,0,2.1.2.0,2020-02-06 08:54:44,"Hi Preeti,

Sorry to hear your having issues logging in to our App.

Please update the App to the latest version 2.1.2 on your Playstore.

Feel free to call our Contact Centre on +679 331 6644 if the problem persists.

Thanks,
TM",2020-03-27 09:25:50,most_relevant,com.anz.anzpacific
gp:AOqpTOGdgohfNHhEzt0PHqz8sthadg05YD16gDu6J21Yc61NBAtij4FpvDP6aJeUO7gxS1fw2uhPFmpQCcqsDQ,Philip Rusi,https://play-lh.googleusercontent.com/a/AATXAJwGEbgykcZaHUSlFBKkp9bgY5fGHoDlwg-QemaS=mo,Find the very to budget money in house,2,0,2.1.2.0,2021-02-17 18:18:54,,,most_relevant,com.anz.anzpacific
gp:AOqpTOHvC5DV2ETaliklHo2mZlI4wyIZLxuK78SVeRL7QpEl67pbtN60B97BZ9QbyQRZbNuR34s3ic2BAS9kyA,stephen Seuseu,https://play-lh.googleusercontent.com/a-/AOh14GhJIxJX-MfQ5YGzcIdZD_RpUfqb6wu1_uSnSQHFgg,Why it doesn't operate on sunday,2,0,2.1.0.0,2019-09-01 10:36:52,,,most_relevant,com.anz.anzpacific
gp:AOqpTOErXVq_RQZCHOhNOWds9W7RXziXtBTUIqQUmJlQSVoEC0Vw0DoSSB2xX4sEJEnZTDv-c8aakb5yQWnMYg,Anth B,https://play-lh.googleusercontent.com/a/AATXAJx-Uf-ZHpZ7xQleoi-j7aWXaLqRWBZb1A8NRCj3=mo,No registration on this app?,2,0,2.1.2.0,2020-02-14 12:08:05,"Hi Tiikai,

Thank you for downloading our App. Please visit your nearest ANZ branch to register for your login details.

Regards,
TM",2020-03-27 09:13:44,most_relevant,com.anz.anzpacific
gp:AOqpTOEqHAR5IHOKNW4Vw-2lQkK69Qyt3BECy1dDUGfHy-Z-n7VdnB2x67LMWw9z94l6ZawSRTLnJpgYEST_2A,George Foon,https://play-lh.googleusercontent.com/a-/AOh14GjnvjC-6s_yjjBxFt5kedKOmfV8KQngN-dS-QVB,I can't access my account,2,0,2.1.2.0,2021-05-04 04:48:24,,,most_relevant,com.anz.anzpacific
gp:AOqpTOGmN4i6FB2hWdiBayZZ414jW7cue6BIy6iS48h4658fe0nj4bBcLbAoPgEOh2g8rVIENuxrfjEENsyUrg,linna uluilakeba,https://play-lh.googleusercontent.com/a-/AOh14Ggz7nLOXmiNLb4C1xeCuko73-7uAkNkCLKe03A0,wen logging in....error n try again ...i hav been informed dat accnt is suspended..its so frustrating,2,12,1.0.2.0,2018-04-08 06:28:39,,,most_relevant,com.anz.anzpacific
gp:AOqpTOFJJRNXWPixoSGPbxLFWfu6oSMdQnup13RTXnDY3MUsHOMH10rd-arKP03O6mh_U-YCCBQCuI8pCR9Uiw,Shaman Mali,https://play-lh.googleusercontent.com/a/AATXAJxzLvtqjb3dulIv2-rYc8V4CGthIIRlMk55uTah=mo,i keep getting an error message saying the ANZ Pacific is currently unavailable. I cant even log in,2,1,1.0.1.0,2018-02-22 12:35:16,,,most_relevant,com.anz.anzpacific
gp:AOqpTOGsG8_SFzc2A949ypvpVX80ohOdOA8e8mZKqGaau-khZ_KT1VTXrClDEn_LacgLmV23k-nHvYp8gogAnQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Such a disappointment. Took ages to load & when it finally did I was left with a blank white screen. I've used banking apps before for ASB (in NZ & Fiji) & that was light years ahead of this app for the Pacific. Improvements needed.,2,8,1.0.0.0,2018-01-12 04:08:28,,,most_relevant,com.anz.anzpacific
gp:AOqpTOFV9gk1bCZrvPZU4sG5mcq_wRBB0GHVRLPKSb11tmp0Xp67kXvnZVxlpIXk8MmmvDckbdpJ7E2U78lFwA,Bhavnesh Khatri,https://play-lh.googleusercontent.com/a-/AOh14GjbhFxDRet-cqRE9UwrFxbUzLa1MchuCwZJ-Dl4eg,It seems this app takes forever to run. Please fix the problem.,2,0,1.0.0.0,2018-01-17 16:06:00,,,most_relevant,com.anz.anzpacific
gp:AOqpTOF5myzcO7OcobLTdoL60kWUj9kCKxffwuNltjrEmvu8AxglpkqT3JKT_2o8zg6bB7KxCcDivTIY7cR2tg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,im trying to download the app but it still remains as pending,2,0,,2018-06-12 23:57:35,,,most_relevant,com.anz.anzpacific
gp:AOqpTOGjKxvN28TpZSyE_f-95vnMz73Aknsdq6aZbmFvkJJV22jFl1psRfWdjrLcjWpR4FkZDnwXmLiIbSqkIw,zack nasila,https://play-lh.googleusercontent.com/a/AATXAJxMNKDKfnctVP3rMilAoL9XLpLvBrt37ssiF7u8=mo,Helpfully,2,0,,2020-04-01 06:36:43,,,most_relevant,com.anz.anzpacific
gp:AOqpTOFS4ZU2aURiQdD74eirk9gS24L5cjZ-Z6vSKBrDwTt5Ya5-hkwoI1Z5Qmdxv1qWr2KBRRfEKlrzWp717w,Artz Gabi,https://play-lh.googleusercontent.com/a/AATXAJyGaLpq4wBdM_AUhfCAW2qhKcfO7dw-Pcb5ka6s=mo,"I opened my anz account in Australia, when I try to install this app from PNG, Australia is not listed in the dropdown list options for setting up this app.",2,0,2.1.2.0,2021-06-19 06:49:24,,,newest,com.anz.anzpacific
gp:AOqpTOEqHAR5IHOKNW4Vw-2lQkK69Qyt3BECy1dDUGfHy-Z-n7VdnB2x67LMWw9z94l6ZawSRTLnJpgYEST_2A,George Foon,https://play-lh.googleusercontent.com/a-/AOh14GjnvjC-6s_yjjBxFt5kedKOmfV8KQngN-dS-QVB,I can't access my account,2,0,2.1.2.0,2021-05-04 04:48:24,,,newest,com.anz.anzpacific
gp:AOqpTOGdgohfNHhEzt0PHqz8sthadg05YD16gDu6J21Yc61NBAtij4FpvDP6aJeUO7gxS1fw2uhPFmpQCcqsDQ,Philip Rusi,https://play-lh.googleusercontent.com/a/AATXAJwGEbgykcZaHUSlFBKkp9bgY5fGHoDlwg-QemaS=mo,Find the very to budget money in house,2,0,2.1.2.0,2021-02-17 18:18:54,,,newest,com.anz.anzpacific
gp:AOqpTOF-P48lyEksyoKH0jZZRFd837tUQWdw71ZX4skTPGBd2RikVxlYAUm9JbadMAYvwyR0NB4D6wNLvn5TNA,Philip Holden,https://play-lh.googleusercontent.com/a/AATXAJxQJC-hZUZFQa3vf71kzIQ2JaKHf4Cyw25BKL1u=mo,No instructions or guidelines. Quite un navigable for non tech people.,2,0,,2021-01-01 08:18:46,,,newest,com.anz.anzpacific
gp:AOqpTOGjKxvN28TpZSyE_f-95vnMz73Aknsdq6aZbmFvkJJV22jFl1psRfWdjrLcjWpR4FkZDnwXmLiIbSqkIw,zack nasila,https://play-lh.googleusercontent.com/a/AATXAJxMNKDKfnctVP3rMilAoL9XLpLvBrt37ssiF7u8=mo,Helpfully,2,0,,2020-04-01 06:36:43,,,newest,com.anz.anzpacific
gp:AOqpTOErXVq_RQZCHOhNOWds9W7RXziXtBTUIqQUmJlQSVoEC0Vw0DoSSB2xX4sEJEnZTDv-c8aakb5yQWnMYg,Anth B,https://play-lh.googleusercontent.com/a/AATXAJx-Uf-ZHpZ7xQleoi-j7aWXaLqRWBZb1A8NRCj3=mo,No registration on this app?,2,0,2.1.2.0,2020-02-14 12:08:05,"Hi Tiikai,

Thank you for downloading our App. Please visit your nearest ANZ branch to register for your login details.

Regards,
TM",2020-03-27 09:13:44,newest,com.anz.anzpacific
gp:AOqpTOFtSZ8cqTMK7_qd0gFpj57KXPMiMTAuQAX9VeHHnQGKFpxRWT4sOgmoEmhKweW9ZABQjb_GFlfawNW22A,Preeti Sharma,https://play-lh.googleusercontent.com/a-/AOh14GgNVbhHpw0rqrzxeGGzRbQI67pA9n_hWgban1E3,Need to fix login options,2,0,2.1.2.0,2020-02-06 08:54:44,"Hi Preeti,

Sorry to hear your having issues logging in to our App.

Please update the App to the latest version 2.1.2 on your Playstore.

Feel free to call our Contact Centre on +679 331 6644 if the problem persists.

Thanks,
TM",2020-03-27 09:25:50,newest,com.anz.anzpacific
gp:AOqpTOFqQuV8IjkxIU2zNfbrjW553bjgBJ5t8U8qlt6V1GF74LrTRcrgKJmW6GKYLDq5v9p_VCLXFge6YN11kw,Pooja Chandra,https://play-lh.googleusercontent.com/a-/AOh14GgnZnRGADsXjbMLIJDyOMEm7JzVc1lPME0A3Wdx,When first downloaded this app I was happy as it made my day to day work much easier. But just after a week it needed login and password. When entering the same it says the login is incorrect. Appreciate if something can be done about it to rectify the problem.,2,2,2.1.1.0,2019-12-30 05:33:17,,,newest,com.anz.anzpacific
gp:AOqpTOHvC5DV2ETaliklHo2mZlI4wyIZLxuK78SVeRL7QpEl67pbtN60B97BZ9QbyQRZbNuR34s3ic2BAS9kyA,stephen Seuseu,https://play-lh.googleusercontent.com/a-/AOh14GhJIxJX-MfQ5YGzcIdZD_RpUfqb6wu1_uSnSQHFgg,Why it doesn't operate on sunday,2,0,2.1.0.0,2019-09-01 10:36:52,,,newest,com.anz.anzpacific
gp:AOqpTOEGM8-8OlyE4SxOnWctkGJlP7NQwo0PHbFv3KQrCskwNnKbyfYJDcftNtWE_MI-4R3x074CGnnBAT75wQ,Lia Heidi,https://play-lh.googleusercontent.com/a-/AOh14Ghbd_yDRolGaoUI1NyNByEyi33uKywxpABxiOKwLQ,i used to only logon with my pin#. now i cant . i dont.like logging in with my id or password. how do.i make the pin numbers show,2,0,,2019-01-23 15:49:29,,,newest,com.anz.anzpacific
gp:AOqpTOF5myzcO7OcobLTdoL60kWUj9kCKxffwuNltjrEmvu8AxglpkqT3JKT_2o8zg6bB7KxCcDivTIY7cR2tg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,im trying to download the app but it still remains as pending,2,0,,2018-06-12 23:57:35,,,newest,com.anz.anzpacific
gp:AOqpTOGmN4i6FB2hWdiBayZZ414jW7cue6BIy6iS48h4658fe0nj4bBcLbAoPgEOh2g8rVIENuxrfjEENsyUrg,linna uluilakeba,https://play-lh.googleusercontent.com/a-/AOh14Ggz7nLOXmiNLb4C1xeCuko73-7uAkNkCLKe03A0,wen logging in....error n try again ...i hav been informed dat accnt is suspended..its so frustrating,2,12,1.0.2.0,2018-04-08 06:28:39,,,newest,com.anz.anzpacific
gp:AOqpTOFJJRNXWPixoSGPbxLFWfu6oSMdQnup13RTXnDY3MUsHOMH10rd-arKP03O6mh_U-YCCBQCuI8pCR9Uiw,Shaman Mali,https://play-lh.googleusercontent.com/a/AATXAJxzLvtqjb3dulIv2-rYc8V4CGthIIRlMk55uTah=mo,i keep getting an error message saying the ANZ Pacific is currently unavailable. I cant even log in,2,1,1.0.1.0,2018-02-22 12:35:16,,,newest,com.anz.anzpacific
gp:AOqpTOFV9gk1bCZrvPZU4sG5mcq_wRBB0GHVRLPKSb11tmp0Xp67kXvnZVxlpIXk8MmmvDckbdpJ7E2U78lFwA,Bhavnesh Khatri,https://play-lh.googleusercontent.com/a-/AOh14GjbhFxDRet-cqRE9UwrFxbUzLa1MchuCwZJ-Dl4eg,It seems this app takes forever to run. Please fix the problem.,2,0,1.0.0.0,2018-01-17 16:06:00,,,newest,com.anz.anzpacific
